legislator_id,text
42,I would like to offer my deepest condolences to the family of former S. African president, Nelson Mandela. His beloved spirit will be missed
43,Dr. King believed in a nation of freedom &amp; justice for all. Today we honor him and serve in honor of him. #MLKDay  http://t.co/ymeOtQgRrG
43,Today on #MLKDay we honor Dr. King’s life and legacy of community service he provided for our county. http://t.co/ELd2Pb8GuX
43,@ZaneStateC Congratulations for partnership with @WhiteHouse to increase access to higher education! http://t.co/pP4QchALfd
43,@ShawneeState Congratulations for partnership with @WhiteHouse to increase access to higher education! http://t.co/12fYPZolqV
43,@oberlincollege Congratulations for partnership with @WhiteHouse to increase access to higher education! http://t.co/zTCgGyOww2
43,@KenyonCollege Congratulations for partnership with @WhiteHouse to increase access to higher education! http://t.co/JwCYRY41ih
43,@TriCedu Congratulations for partnership with @WhiteHouse to increase access to higher education! http://t.co/JSJrXQbDhO
43,@hiramcollege Congratulations for partnership with @WhiteHouse to increase access to higher education!
43,RT @NASAglenn: @SenSherrodBrown, @RepMarcyKaptur, #NASA's Bolden, &amp; @NASAglenn's Free talk to press about nat'l budget &amp; science. http://t.…
43,On my way to @NASAglenn with @RepMarcyKaptur to see its newest technology in de-icing and protecting the earth from asteroids.
43,Happy Birthday to the @FLOTUS, Michelle Obama!
46,ICYMI: @FoxBusiness: Proposal to Consolidate SBA Gains Support http://t.co/12jkLyRGKq
46,Only Secretary of State Hillary Clinton can approve a waiver to allow the TMF in #Benghazi to operate with substandard security (pg. 76)
46,Kennedy had "insight into the security situation at all times, had received DoD offers of assistance, &amp; affirmatively declined..." (pg. 75)
46,“I hope that nobody is injured as a result of an incident in #Benghazi, since it would be particularly embarrassing…” (pg. 75)
46,Committee agrees that the Administration was slow to provide details on the Talking Points (pg. 60) #Benghazi
46,Committee agrees that the CIA Talking Points were flawed (pg. 60) #Benghazi http://t.co/V3nNZA4Cje
46,EAC knew the situation was deteriorating -- “this daily pattern of violence would be the 'new normal' for the foreseeable future” (pg. 15)
46,In light of the deteriorating security, the State Department should have increased its security posture (pg. 11) #Benghazi
46,Bipartisan report finds that the IC warned that the security situation was untenable (pg. 9) #Benghazi
46,The bipartisan report found that tripwires were ignored by State Department (pg. 26) #Benghazi http://t.co/V3nNZA4Cje
46,Why did Patrick Kennedy allow the Mission to keep operating in Libya given the deteriorating security? (pg. 10) #Benghazi
47,How I get tons of money doing business on the web http://t.co/G6W1yzCEoG
50,Proud to receive a 100% rating on The Leadership Conference on Civil and Human Rights' Voting Record http://t.co/3noCEJklGh
50,RT @HouseAdm_Dems: The PA Commonwealth Court delivered another victory for #VotingRights and ending discriminatory #VoterID laws. http://t.…
50,Thrilled w/ Judge McGinley’s decision to strike down the photo ID requirement of misguided #PA voter ID law http://t.co/UWTcxtiOSX
50,RT @davelevinthal: .@RepBrady (D-#PA) on FEC: "I want to know that they have the resources available to protect sensitive information" http…
50,Happy New Years Eve! Wishing everyone a happy and healthy #2014.
50,Wishing everyone a Merry #Christmas on this Christmas Eve. Let us remember that family and friends are what truly make the season bright.
50,Getting excited to watch the #Army #Navy game, taking place for the 85th time here in #Philadelphia at 3 pm!
50,Congratulations to Academy at Palumbo, #SamsungSolve State Winner for Pennsylvania! http://t.co/mQ4z6pHQEZ
50,Let us take a moment to remember Nelson #Mandela, an inspirational leader and constant crusader for justice, on this day of his passing
50,@JoshWilliams65 Welcome to the District! You can find information on how to register to vote on my website: http://t.co/G98eaxpJal
50,Chag Sameach to all of those celebrating #Hannukah! I kicked off the holiday w/ some homemade #latkes http://t.co/njLfvP1dF5
51,http://t.co/Ooz3WoexPk How I attain hundreds of dollar working on the website
54,Wishing everyone the happiest of holidays with family and friends! I'm looking forward to coming home and seeing... http://t.co/fQzb0B42
54,I join our nation in honoring the late Sen. Dan Inouye &amp; my condolences to his family and loved ones on the loss of this true American hero
54,Congress shld answer challenge from POTUS &amp; pass legislation that balances right to own firearms w/ need 2 safeguard schools, communities.
54,My heart aches 4 families who lost sons &amp; daughters in violent attack &amp; I join Nevadans in expressing our deepest sympathies 2 Newtown.
54,Proud to be among those honored 2 nite by @AIPAC board for my strong Pro-Israel record in Congress &amp; wishing a very Happy Hanukkah to all.
54,Enjoyed Hanukkah celebration Sun. w/ my friend @ambassadororen. Thank you 4 your kind words re: my work 2 keep US-Israel bond strong.
54,Berkley Statement In Support of Ambassador Susan Rice http://t.co/KWmFYjU3
54,Berkley Statement In Support of Ambassador Susan Rice | http://t.co/vL2AqU15
54,Berkley Statement on Israel - Hamas Cease Fire Agreement | http://t.co/84wV6rGM
54,On Saturday, I was Proud to join @cityofhenderson families today in honoring our #Veterans at the #HendersonNV #VeteransDay ceremony.
54,Proud to join @cityofhenderson families today in honoring our #Veterans at the #HendersonNV #VeteransDay ceremony.
55,This Sunday at 9:30 a.m. CT, tune in to #WBBM's "At Issue" for my interview with Craig Dellimore and Kerry Lester.
55,My last official e-newsletter is up on our website. http://t.co/xNs2gm98
55,This week's e-newsletter is up on our website. http://t.co/xNs2gm98
55,Great to join Brooks Middle School in Bolingbrook to celebrate the launch of their new STEM after-school program. http://t.co/Kke2dfYJ
55,This week's e-newsletter is up on our website. http://t.co/TBY4rw5F
55,This week's e-newsletter is up on our website. http://t.co/xNs2gm98
55,Joining forces with Latina leaders to fight for a stronger VAWA bill. http://t.co/ATRMm1Mk
55,Congrats to Downers Grove South student Josiah Williams on being named to the U.S. Army All American Marching Band. http://t.co/jeq4nWdj
55,This week's e-newsletter is up on our website. http://t.co/xNs2gm98
55,Great discussion about jobs with our local mayors at the Will County Governmental League event last night. http://t.co/ynOxXy3M
55,I attended Take Back the Night of Northern Will County to stand up against domestic violence &amp; sexual assault http://t.co/3mjhecYq
57,Thank you all for your support and kind wishes. I will be closing this account soon, but I will continue to be active in service.
57,Exercise your right to #VOTE today! CA polls close 8pm. As long as you're in line before polls close, you have the right to cast a ballot!
57,Tomorrow, Nov 6th, is #Election Day. Find out where to #vote here https://t.co/zbcvXUwN. Remember, CA polls open 7am-8pm.
57,I continue to work hard in Congress to ensure that water in the #IE is clean &amp; safe to drink: http://t.co/5Y5KNwBN
57,Check out my e-newsletter on working to help American families put #food on the table: http://t.co/OkzP2gMK
57,Great find! http://t.co/lhpmZcLJ) RT @HispanicCaucus: Check out this #immigration mythbuster by @LIRSorg here: http://t.co/zaZdLvv6
57,About to speak at the #InlandEmpire Assoc of Realtors Conference on the importance of #homeownership and our #economicrecovery.
57,Getting ready to make a contribution to the Joe Baca Middle School Library this morning. http://t.co/S2GVbclV
57,Today is the last day to register to #VOTE in California. Register online: http://t.co/l3XD3NGW. #Election2012
57,October is #BreastCancerAwarenessMonth. Early screening and detection saves lives. Learn more at http://t.co/UvxnTt7V.
57,50,000 American #Latinos turn 18 every month #VotoLatinoNow Register here: http://t.co/0b5QJxeL
59,OSHA has been unlawfully targeting family farms.Here's how we are making progress toward stopping this abuse. http://t.co/Dx0g2m7nSy
59,Sending birthday wishes to my friend 1st District @RepRickCrawford. Hope you're having a good one.
59,We need to fight for the right to life and protect the lives of the unborn.#prolife #whywemarch Retweet if you agree.
59,We need to finish the job for full reinstatement of #military retirement pay.http://t.co/8DuKGgmv7q #KeepYourPromise
59,I voted for the omnibus as it is an important first step toward Congress reclaiming its spending authority. http://t.co/MDw5ayffew
59,Honor the service and sacrifice of Operations Desert Shield and Desert Storm servicemembers. #natldesertstormmeml http://t.co/ZNNSS5d7nE
59,Honor our servicemembers who fought in Operations Desert Shield and Desert Storm #natldesertstormmeml http://t.co/qc6qLwEsM7
59,President's climate regulation plan based on false promises. It's like saying If you like affordable energy, you can keep affordable energy.
59,Read more about the Boozman-Donnelly bill to honor these men and women with a national memorial. http://t.co/JDk4U7Dsle #natldesertstormmeml
59,On this day in 1991 Operation Desert Storm was launched. Our troops who sacrificed deserve national recognition. #natldesertstormmeml
59,We're getting ready to talk with @KASUradio. You can listen to our conversation that starts in 15 minutes http://t.co/eaOs6MDWcD
62,More bad Obamacare news- http://t.co/eNxyAFbRde
62,RT @HouseCommerce: “Health care should be about providing peace of mind.” Chairman @RepFredUpton on Moody’s downgrade http://t.co/J90z87htq…
62,23,052,388 households were on food stamps in average month of fiscal year 2013, according to the USDA. Roughly 20% of American households.
62,Back-to-back constituent meetings all day today in the Franklin Office. Thankful for all those who took time to share their concerns. #TN7
62,Where are the jobs? http://t.co/4KJYbVVzyP
62,I'm grateful for all those from the TN 7th who traveled to DC for the #MarchForLife. Every life is precious, sacred, and necessary.
62,41 years after #RoevWade, I am proud to stand for Life in Congress and to have voted to protect Pain-Capable babies #prolife
62,The grand plan- no one escapes Obamacare. http://t.co/UNH8PYhxej
62,Wonderful to meet with @TimothyLHall.   Thanks Dr Hall for your good work at APSU. You'll be missed! #TN7
62,Great meeting with the Fairview Chamber of Commerce this morning. Off to Clarksville for a great day in the #TN7. http://t.co/pJd4uYFezq
62,President Obama's individual mandate problem http://t.co/WFtkt8f6xB
66,And so it begins: Moody's downgrades health insurers- #Obamacare. Sound ominous?
If you like your rating. . http://t.co/VZWlFnG3QM
66,Why is no one accountable for #ACA failures? http://t.co/mOthC6pnET
66,My @USATODAY op-ed on why I wrote the amendment to bar funding to enforce #lightbulb standards: http://t.co/9Qcp6mVLZA
66,RT @RealBenCarson: As we celebrate Dr. Martin Luther King, Jr. let us pay more attention to the content of one's character than the color o…
66,And yet another #holidelay for the #ACA.  http://t.co/S4HZfF3Bvh
66,Gary Cohen is testifying before the committee today on the failures of the ACA.  You can watch the hearing here: http://t.co/umj5n7jb7z
66,Requires a curious press. "@RichardLui: .@RushHolt on @msnbc '‘In politics there is an important rule.  It’s the cover up.’” #Benghazi #IRS
66,Robert Gates hits 'incompetent' Congress: Our view http://t.co/GOazdCKC29 via @usatoday
Gates SecDef 4 1/2 yrs. Pelosi Dems in charge for 4.
66,RT "@OrrinHatch: Ariel Sharon, great leader for Israel and strong ally of America. I offer my deepest condolences to the Israeli people."
66,Today is annivesary of the 1901 oil strike in #Beaumont that started the oil boom and reshaped the great state of Texas. #TexasHistory
66,True/true-not related RT"@Farzad_MD: I bet the next neg study of some bad #healthIT implementation gets more ink : http://t.co/hlsKKHbeOS”
68,More good news! Congrats 2 @NCCU for receiving a $5M @NSF Grant to continue developing its Science &amp; Education Center http://t.co/okt8WPHYId
68,Great news for @citybeattweet! @HUDgov expanded its economic development initiative "SC2" to include Rocky Mount. http://t.co/3JUJ1NdoqS
68,Happy Founders Day to the Women of @akasorority1908! Especially those in #NC01: #Wilson #Durham #Kinston #Goldsboro #Greenville &amp; more. #AKA
68,Letting Emergency UI benefits lapse is unacceptable! Repubs need to work w/ Dems to pass a much-needed extension now! http://t.co/BNUDyBKBMr
68,I'm looking for smart, talented, &amp; ambitious young people w/NC ties to serve as DC interns. Interested? Apply today! http://t.co/oYDsZLjPZm
68,Happy Founders Day to the Ladies of @DSTinc1913! Espec those in #NC01: #Wilson #Durham #Kinston #Goldsboro #Greenville #RockyMount &amp; more.
